Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
122,331,461.5,477.5,1045.7220543806648,265.79155896145505,240.0,1529.882175226586,414.6905907725108,92.0,1987.1389728096676,543.166411263622,116.0
123,259,648.5,482.5,398.0965250965251,106.48122058238943,242.8069498069498,430.81467181467184,108.9296961284304,98.46332046332046,623.0926640926641,138.82792561466877,123.89575289575289
124,128,846.0,493.0,4036.34375,671.5018827548489,251.0,6237.09375,1105.5602309293686,98.0,6903.3203125,1001.5518347516471,121.0
125,233,435.5,502.5,589.2618025751073,94.33279839818844,240.0,870.1244635193133,194.70290575907083,95.0,1012.6695278969958,172.46118445909732,119.12017167381974
126,317,1611.0,504.0,1604.7287066246056,511.9406508223981,233.5141955835962,1734.3817034700317,501.67116547771866,88.76340694006309,2435.3091482649843,660.446261920225,116.0
127,267,611.5,512.5,653.7715355805243,151.70168916331002,242.0,665.7977528089888,177.04492737924076,95.61797752808988,983.1011235955057,217.0907113480907,119.0
128,230,1342.5,514.5,1054.3,230.90276881468574,271.0,1306.1521739130435,210.4052408764254,103.0,1636.4695652173914,266.1330009203094,134.0
129,187,991.5,523.5,703.5026737967914,142.8339277160398,254.8288770053476,1040.8449197860962,265.1307904334776,94.0,1101.802139037433,228.55675842852884,121.0
130,424,1362.0,534.0,1359.1957547169811,308.7249104567774,271.0,1668.9858490566037,397.9822629162859,103.0,2355.2971698113206,579.1470588172333,134.0
131,355,158.0,535.5,1062.3830985915492,294.510020637513,239.0,1161.5154929577466,356.29578371593664,112.0,1657.0225352112675,430.5746121938347,136.0
132,368,186.5,541.5,955.8722826086956,213.93846041030557,239.0,1250.1684782608695,290.26599449389676,112.0,1609.4239130434783,328.93303638261006,136.0
133,169,1397.5,544.5,776.112426035503,156.97055501683627,270.75147928994085,920.0887573964498,185.00015554432088,102.64497041420118,1155.0295857988165,230.86182803417236,128.0
134,198,1833.5,544.5,2159.0858585858587,551.1495303215132,226.0,2994.020202020202,841.0645053311176,93.0,4007.868686868687,1029.4846835353121,113.0
135,233,961.5,551.5,1754.3004291845493,469.56696379876877,256.0,2103.815450643777,637.749988389873,94.0,2767.3733905579397,757.8321808216414,121.0
136,61,1365.5,557.0,1066.5409836065573,127.8141324698346,271.0,1718.2622950819673,294.35505214164647,103.0,1858.72131147541,250.1790113197308,134.0
137,166,943.5,562.5,728.6385542168674,135.6469640950363,256.0,944.3734939759037,189.07678163587067,94.0,1157.632530120482,204.97373940207254,121.0
138,211,1316.0,566.0,3057.857819905213,744.6518321451505,271.0,3690.7535545023698,775.5360701593816,103.0,4796.1611374407585,918.5003785190573,134.0
139,373,119.5,576.5,704.8042895442359,164.30625346524985,239.0,994.201072386059,243.4997290827303,111.53887399463807,1327.6461126005363,305.35119603773524,136.0
140,91,117.5,578.5,550.0879120879121,83.72861562501241,239.0,776.1098901098901,112.99571777033071,108.08791208791209,959.032967032967,142.3727853636714,136.0
141,237,121.0,595.5,596.5316455696203,151.86193289895294,238.67088607594937,786.5274261603375,213.96749586559022,107.28691983122363,1007.8481012658228,202.88554563008387,134.68354430379748
142,201,136.5,611.5,366.7960199004975,84.66163938927475,234.67164179104478,508.5621890547264,100.20158363610862,101.76616915422886,606.7611940298508,112.73053129728058,132.70149253731344
143,75,1409.5,617.0,1829.04,213.37496750264964,263.0,2887.7466666666664,352.69974571954344,96.0,3180.48,364.0502400731215,127.0
144,123,1379.0,625.0,4764.373983739837,544.7747676924176,265.0243902439024,5345.682926829269,705.4669575173177,96.0,8288.943089430893,904.8751412901132,127.0
145,150,1773.5,666.5,488.64,91.55181757897223,238.0,746.2733333333333,140.6395219098902,98.0,839.0066666666667,150.98830999092274,119.0
146,48,2045.5,670.0,364.7708333333333,64.50638747304559,211.70833333333334,776.6666666666666,126.04142063747163,94.0,667.8333333333334,74.34746868112443,110.0
147,207,1750.5,678.5,848.463768115942,200.16705981808744,238.0,1085.1304347826087,293.3252401284485,98.0,1389.9371980676328,285.28912419909335,119.0
148,221,1775.5,666.5,519.6018099547512,102.50341367433099,238.0,709.2714932126697,159.23818224178922,98.0,807.0452488687782,184.71358107660177,119.0
149,209,1752.5,677.0,876.3157894736842,166.0403559306315,238.0,888.4258373205741,229.37996589131367,98.0,1127.933014354067,211.80450735880163,119.0
150,141,71.5,680.5,805.2127659574468,185.0716775626845,250.0,1109.2695035460993,225.9375665795634,118.80141843971631,1485.4539007092199,306.4610316681461,155.98581560283688
